"STATISTIC","Statistic","TLIST(A1)","Year","C03514V04244","Electoral Division","UNIT","VALUE"
"IIA01","Household median gross income","2016","2016","31024","024 Easky East, Co. Sligo","Euro","26941"
"IIA01","Household median gross income","2016","2016","31025","025 Easky West, Co. Sligo","Euro","31587"
"IIA01","Household median gross income","2016","2016","31026","026 Kilglass, Co. Sligo","Euro","31108"
"IIA01","Household median gross income","2016","2016","31028","028 Rathmacurkey, Co. Sligo","Euro","32904"
"IIA01","Household median gross income","2016","2016","31029","029 Skreen, Co. Sligo","Euro","37593"
"IIA01","Household median gross income","2016","2016","31030","030 Templeboy North, Co. Sligo","Euro","32724"
"IIA01","Household median gross income","2016","2016","31031027","999 Templeboy South / Mullagheruse","Euro","40469"
"IIA01","Household median gross income","2016","2016","31032","032 Toberpatrick East, Co. Sligo","Euro","43391"
"IIA01","Household median gross income","2016","2016","31033","033 Toberpatrick West, Co. Sligo","Euro","39800"
"IIA01","Household median gross income","2016","2016","31034","034 Ballintogher East, Co. Sligo","Euro","48780"
"IIA01","Household median gross income","2016","2016","31035","035 Ballintogher West, Co. Sligo","Euro","50217"
"IIA01","Household median gross income","2016","2016","31036","036 Ballymote, Co. Sligo","Euro","31680"
"IIA01","Household median gross income","2016","2016","31037","037 Ballynakill, Co. Sligo","Euro","46255"
"IIA01","Household median gross income","2016","2016","31038","038 Ballysadare East, Co. Sligo","Euro","41168"
"IIA01","Household median gross income","2016","2016","31039","039 Ballysadare West, Co. Sligo","Euro","52662"
"IIA01","Household median gross income","2016","2016","31040","040 Bricklieve, Co. Sligo","Euro","42384"
"IIA01","Household median gross income","2016","2016","31041","041 Calry, Co. Sligo","Euro","56889"
"IIA01","Household median gross income","2016","2016","31042","042 Carney, Co. Sligo","Euro","48028"
"IIA01","Household median gross income","2016","2016","31043","043 Carrickbanagher, Co. Sligo","Euro","45681"
"IIA01","Household median gross income","2016","2016","31044","044 Cliffony North, Co. Sligo","Euro","40058"
"IIA01","Household median gross income","2016","2016","31045","045 Cliffony South, Co. Sligo","Euro","45924"
"IIA01","Household median gross income","2016","2016","31046","046 Collooney, Co. Sligo","Euro","40738"
"IIA01","Household median gross income","2016","2016","31047","047 Drumcliff East, Co. Sligo","Euro","55239"
"IIA01","Household median gross income","2016","2016","31048","048 Drumcliff West, Co. Sligo","Euro","55495"
"IIA01","Household median gross income","2016","2016","31049","049 Drumcolumb, Co. Sligo","Euro","39173"
"IIA01","Household median gross income","2016","2016","31050","050 Drumfin, Co. Sligo","Euro","46136"
"IIA01","Household median gross income","2016","2016","31051","051 Glencar, Co. Sligo","Euro","54896"
"IIA01","Household median gross income","2016","2016","31052","052 Kilmacowen, Co. Sligo","Euro","54500"
"IIA01","Household median gross income","2016","2016","31053","053 Knockaree, Co. Sligo","Euro","52564"
"IIA01","Household median gross income","2016","2016","31054","054 Lakeview, Co. Sligo","Euro","39469"
"IIA01","Household median gross income","2016","2016","31055","055 Lisconny, Co. Sligo","Euro","48243"
"IIA01","Household median gross income","2016","2016","31056","056 Lissadill East, Co. Sligo","Euro","48192"
"IIA01","Household median gross income","2016","2016","31057","057 Lissadill North, Co. Sligo","Euro","45180"
"IIA01","Household median gross income","2016","2016","31058","058 Lissadill West, Co. Sligo","Euro","35103"
"IIA01","Household median gross income","2016","2016","31059","059 Riverstown, Co. Sligo","Euro","36581"
"IIA01","Household median gross income","2016","2016","31060","060 Rossinver East, Co. Sligo","Euro","46547"
"IIA01","Household median gross income","2016","2016","31061","061 Rossinver West, Co. Sligo","Euro","49075"
"IIA01","Household median gross income","2016","2016","31062","062 Achonry East, Co. Sligo","Euro","31151"
"IIA01","Household median gross income","2016","2016","31063","063 Achonry West, Co. Sligo","Euro","36703"
"IIA01","Household median gross income","2016","2016","31064","064 Aclare, Co. Sligo","Euro","30517"
"IIA01","Household median gross income","2016","2016","31065","065 Annagh, Co. Sligo","Euro","37011"
"IIA01","Household median gross income","2016","2016","31066","066 Banada, Co. Sligo","Euro","31600"
"IIA01","Household median gross income","2016","2016","31067069","999 Branchfield / Carrownaskeagh","Euro","37932"
"IIA01","Household median gross income","2016","2016","31068","068 Breencorragh, Co. Sligo","Euro","38457"
"IIA01","Household median gross income","2016","2016","31070","070 Cartron, Co. Sligo","Euro","41082"
"IIA01","Household median gross income","2016","2016","31072","072 Cloonoghill, Co. Sligo","Euro","42044"
"IIA01","Household median gross income","2016","2016","31073","073 Coolaney, Co. Sligo","Euro","45461"
"IIA01","Household median gross income","2016","2016","31074","074 Glendarragh, Co. Sligo","Euro","26639"
"IIA01","Household median gross income","2016","2016","31075","075 Kilmacteige, Co. Sligo","Euro","37813"
"IIA01","Household median gross income","2016","2016","31076","076 Kilturra, Co. Sligo","Euro","42971"
"IIA01","Household median gross income","2016","2016","31077","077 Leitrim, Co. Sligo","Euro","38795"
"IIA01","Household median gross income","2016","2016","31078071","999 Loughill / Cloonacool","Euro","35150"
"IIA01","Household median gross income","2016","2016","31079","079 Owenmore, Co. Sligo","Euro","25916"
"IIA01","Household median gross income","2016","2016","31080","080 Streamstown, Co. Sligo","Euro","47792"
"IIA01","Household median gross income","2016","2016","31081","081 Temple, Co. Sligo","Euro","49464"
"IIA01","Household median gross income","2016","2016","31082","082 Tobercurry, Co. Sligo","Euro","32802"
"IIA01","Household median gross income","2016","2016","32001","001 Cavan Urban, Co. Cavan","Euro","26423"
"IIA01","Household median gross income","2016","2016","32002","002 Bailieborough, Co. Cavan","Euro","35142"
"IIA01","Household median gross income","2016","2016","32003","003 Carnagarve, Co. Cavan","Euro","47883"
"IIA01","Household median gross income","2016","2016","32004","004 Crossbane, Co. Cavan","Euro","50674"
"IIA01","Household median gross income","2016","2016","32005","005 Drumanespick, Co. Cavan","Euro","44777"
"IIA01","Household median gross income","2016","2016","32006","006 Enniskeen, Co. Cavan","Euro","51075"
"IIA01","Household median gross income","2016","2016","32007","007 Killinkere, Co. Cavan","Euro","45265"
"IIA01","Household median gross income","2016","2016","32008","008 Kingscourt, Co. Cavan","Euro","41597"
"IIA01","Household median gross income","2016","2016","32009","009 Lisagoan, Co. Cavan","Euro","45898"
"IIA01","Household median gross income","2016","2016","32010","010 Mullagh, Co. Cavan","Euro","41614"
"IIA01","Household median gross income","2016","2016","32011","011 Shercock, Co. Cavan","Euro","43499"
"IIA01","Household median gross income","2016","2016","32012","012 Skeagh, Co. Cavan","Euro","40370"
"IIA01","Household median gross income","2016","2016","32013","013 Taghart, Co. Cavan","Euro","41116"
"IIA01","Household median gross income","2016","2016","32014","014 Termon, Co. Cavan","Euro","43740"
"IIA01","Household median gross income","2016","2016","32015","015 Ballyconnell, Co. Cavan","Euro","31199"
"IIA01","Household median gross income","2016","2016","32016","016 Ballymagauran, Co. Cavan","Euro","27129"
"IIA01","Household median gross income","2016","2016","32017","017 Bawnboy, Co. Cavan","Euro","34152"
"IIA01","Household median gross income","2016","2016","32019","019 Bilberry, Co. Cavan","Euro","37335"
"IIA01","Household median gross income","2016","2016","32020","020 Carn, Co. Cavan","Euro","41923"
"IIA01","Household median gross income","2016","2016","32021","021 Diamond, Co. Cavan","Euro","36778"
"IIA01","Household median gross income","2016","2016","32022","022 Doogary, Co. Cavan","Euro","29739"
"IIA01","Household median gross income","2016","2016","32023","023 Kinawley, Co. Cavan","Euro","26300"
"IIA01","Household median gross income","2016","2016","32024","024 Lissanover, Co. Cavan","Euro","37968"
"IIA01","Household median gross income","2016","2016","32025028","999 Pedara Vohers / Tircahan","Euro","25107"
"IIA01","Household median gross income","2016","2016","32026","026 Swanlinbar, Co. Cavan","Euro","25180"
"IIA01","Household median gross income","2016","2016","32027018","999 Templeport / Benbrack","Euro","27281"
"IIA01","Household median gross income","2016","2016","32029","029 Ballyjamesduff, Co. Cavan","Euro","37950"
"IIA01","Household median gross income","2016","2016","32030","030 Castlerahan, Co. Cavan","Euro","44754"
"IIA01","Household median gross income","2016","2016","32031","031 Kilbride, Co. Cavan","Euro","39245"
"IIA01","Household median gross income","2016","2016","32032","032 Lurgan, Co. Cavan","Euro","45627"
"IIA01","Household median gross income","2016","2016","32033","033 Munterconnaught, Co. Cavan","Euro","49176"
"IIA01","Household median gross income","2016","2016","32034","034 Virginia, Co. Cavan","Euro","40218"
"IIA01","Household median gross income","2016","2016","32035","035 Ardue, Co. Cavan","Euro","38126"
"IIA01","Household median gross income","2016","2016","32036","036 Arvagh, Co. Cavan","Euro","36694"
"IIA01","Household median gross income","2016","2016","32037","037 Ashfield, Co. Cavan","Euro","41768"
"IIA01","Household median gross income","2016","2016","32038","038 Ballintemple, Co. Cavan","Euro","45988"
"IIA01","Household median gross income","2016","2016","32039","039 Ballyhaise, Co. Cavan","Euro","44458"
"IIA01","Household median gross income","2016","2016","32040","040 Ballymachugh, Co. Cavan","Euro","41133"
"IIA01","Household median gross income","2016","2016","32041","041 Bellananagh, Co. Cavan","Euro","35308"
"IIA01","Household median gross income","2016","2016","32042","042 Belturbet Urban, Co. Cavan","Euro","24147"
"IIA01","Household median gross income","2016","2016","32043","043 Bruce Hall, Co. Cavan","Euro","40146"
"IIA01","Household median gross income","2016","2016","32044","044 Butler's Bridge, Co. Cavan","Euro","43627"
"IIA01","Household median gross income","2016","2016","32045","045 Canningstown, Co. Cavan","Euro","38833"
"IIA01","Household median gross income","2016","2016","32046","046 Carrafin, Co. Cavan","Euro","44056"
"IIA01","Household median gross income","2016","2016","32047","047 Castlesaunderson, Co. Cavan","Euro","41419"
"IIA01","Household median gross income","2016","2016","32048","048 Cavan Rural, Co. Cavan","Euro","44033"
"IIA01","Household median gross income","2016","2016","32049","049 Clonervy, Co. Cavan","Euro","55250"
"IIA01","Household median gross income","2016","2016","32050","050 Cootehill Rural, Co. Cavan","Euro","45239"
"IIA01","Household median gross income","2016","2016","32051","051 Cootehill Urban, Co. Cavan","Euro","27481"
"IIA01","Household median gross income","2016","2016","32052","052 Corr, Co. Cavan","Euro","41146"
"IIA01","Household median gross income","2016","2016","32053","053 Corraneary, Co. Cavan","Euro","42477"
"IIA01","Household median gross income","2016","2016","32054","054 Crossdoney, Co. Cavan","Euro","49219"
"IIA01","Household median gross income","2016","2016","32055","055 Crosskeys, Co. Cavan","Euro","40768"
"IIA01","Household median gross income","2016","2016","32056","056 Cuttragh, Co. Cavan","Euro","44067"
"IIA01","Household median gross income","2016","2016","32057","057 Denn, Co. Cavan","Euro","38479"
"IIA01","Household median gross income","2016","2016","32058","058 Derrin, Co. Cavan","Euro","41887"
"IIA01","Household median gross income","2016","2016","32059","059 Drumcarban, Co. Cavan","Euro","39966"
"IIA01","Household median gross income","2016","2016","32060","060 Drumcarn, Co. Cavan","Euro","40146"
"IIA01","Household median gross income","2016","2016","32061","061 Drung, Co. Cavan","Euro","44110"
"IIA01","Household median gross income","2016","2016","32062","062 Graddum, Co. Cavan","Euro","39097"
"IIA01","Household median gross income","2016","2016","32063","063 Grilly, Co. Cavan","Euro","43728"
"IIA01","Household median gross income","2016","2016","32064","064 Kilconny, Co. Cavan","Euro","39627"
"IIA01","Household median gross income","2016","2016","32065","065 Kill, Co. Cavan","Euro","38903"
"IIA01","Household median gross income","2016","2016","32066","066 Killashandra, Co. Cavan","Euro","37433"
"IIA01","Household median gross income","2016","2016","32067","067 Killykeen, Co. Cavan","Euro","48020"
"IIA01","Household median gross income","2016","2016","32068","068 Kilnaleck, Co. Cavan","Euro","38257"
"IIA01","Household median gross income","2016","2016","32069","069 Knappagh, Co. Cavan","Euro","48456"
"IIA01","Household median gross income","2016","2016","32070","070 Larah North, Co. Cavan","Euro","55435"
"IIA01","Household median gross income","2016","2016","32071","071 Larah South, Co. Cavan","Euro","48110"
"IIA01","Household median gross income","2016","2016","32072","072 Milltown, Co. Cavan","Euro","35692"
"IIA01","Household median gross income","2016","2016","32073","073 Moynehall, Co. Cavan","Euro","49145"
"IIA01","Household median gross income","2016","2016","32074","074 Rakenny, Co. Cavan","Euro","39680"
"IIA01","Household median gross income","2016","2016","32075","075 Redhill, Co. Cavan","Euro","38089"
"IIA01","Household median gross income","2016","2016","32076","076 Springfield, Co. Cavan","Euro","44117"
"IIA01","Household median gross income","2016","2016","32077","077 Stradone, Co. Cavan","Euro","45399"
